533.835670077228,97081
533.840725412703,91158
533.845780661793,78897
533.850835824492,85336
533.855890900795,138079
533.860945890698,135113
533.866000794196,117596
533.871055611285,104385
533.876110341959,100313
533.881164986214,118800
533.886219544046,113181
533.89127401545,103825
533.896328400421,93261
533.901382698955,86655
533.906436911046,88162
533.911491036691,115573
533.916545075885,115767
533.921599028622,106264
533.926652894899,99871
533.931706674711,125051
533.936760368053,102099
533.94181397492,92718
533.946867495308,96245
533.951920929212,116212
533.956974276628,99820
533.962027537551,79443
533.967080711975,94823
533.972133799898,83649
533.977186801313,64790
533.982239716217,80044
533.987292544604,84413
533.99234528647,81477
533.997397941811,79285
534.002450510622,103288
534.007502992897,111296
534.012555388633,99609
534.017607697825,90417
534.022659920469,96630
534.027712056558,90522
534.03276410609,92105
534.037816069059,115392
534.04286794546,122296
534.04791973529,99863
534.052971438543,74154
534.058023055214,84891
534.0630745853,86887
534.068126028795,100759
534.073177385695,95709
534.078228655995,101076
534.083279839691,94666
534.088330936778,80347
534.093381947251,78291
534.098432871105,110684
534.103483708337,141011
534.108534458941,158698
534.113585122912,187432
534.118635700247,143114
534.12368619094,95363
534.128736594987,112993
534.133786912384,101851
534.138837143125,35275
534.143887287205,86936
534.148937344621,39221
534.153987315368,62934
534.159037199441,108716
534.164086996835,130182
534.169136707546,-36140
534.174186331569,-11176
534.1792358689,33519
534.184285319533,62322
534.189334683465,123866
534.19438396069,55157
534.199433151205,48609
534.204482255003,50911
534.209531272082,59266
534.214580202435,73575
534.219629046059,54919
534.224677802949,67898
534.2297264731,83080
534.234775056507,82326
534.239823553167,84012
534.244871963073,95270
534.249920286223,79951
534.25496852261,75208
534.260016672231,72404
534.265064735081,54305
534.270112711155,57682
534.275160600449,55571
534.280208402957,62516
534.285256118676,72393
534.2903037476,61555
534.295351289725,76305
534.300398745047,64261
534.305446113561,53595
534.310493395261,34707
534.315540590145,58685
534.320587698206,81046
534.32563471944,84623
534.330681653843,59447
534.335728501411,58559
534.340775262137,47781
534.345821936019,65517
534.35086852305,72103
534.355915023227,73925
534.360961436545,68742
534.366007762999,50769
534.371054002585,75694
534.376100155298,78758
534.381146221134,54201
534.386192200087,55834
534.391238092153,61459
534.396283897328,51957
534.401329615607,37126
534.406375246985,9524
534.411420791458,32544
534.416466249021,27397
534.421511619669,-2796
534.426556903399,-13184
534.431602100204,-21127
534.436647210081,-5915
534.441692233025,-12146
534.446737169031,22790
534.451782018095,21570
534.456826780213,-3039
534.461871455378,-14205
534.466916043588,37074
534.471960544837,73703
534.47700495912,70522
534.482049286433,80546
534.487093526772,66839
534.492137680132,17070
534.497181746508,50670
534.502225725895,37490
534.507269618289,60597
534.512313423686,46640
534.51735714208,27440
534.522400773467,38044
534.527444317843,38407
534.532487775203,39341
534.537531145542,45974
534.542574428855,34026
534.547617625139,44971
534.552660734388,46539
534.557703756598,43470
534.562746691763,47607
534.567789539881,49441
534.572832300945,52472
534.577874974952,60017
534.582917561896,53745
534.587960061774,43147
534.593002474579,43426
